country,year,sex,age,suicides_no,population,taux_suicide_100k,decennie
Jamaica,2005,Homme,35-54 ans,14,304285,4.600949767487717,2000-2009
Jamaica,2005,Homme,5-14 ans,1,290746,0.3439428229451136,2000-2009
Jamaica,2005,Homme,55-74 ans,7,138670,5.047955577990914,2000-2009
Jamaica,2005,Homme,75+ ans,2,45648,4.381352961794603,2000-2009
Jamaica,2006,Femme,15-24 ans,0,248379,0,2000-2009
Jamaica,2006,Femme,25-34 ans,0,205376,0,2000-2009
Jamaica,2006,Femme,35-54 ans,0,335304,0,2000-2009
Jamaica,2006,Femme,5-14 ans,0,276574,0,2000-2009
Jamaica,2006,Femme,55-74 ans,0,149156,0,2000-2009
Jamaica,2006,Femme,75+ ans,0,58027,0,2000-2009
Jamaica,2006,Homme,15-24 ans,0,256580,0,2000-2009
Jamaica,2006,Homme,25-34 ans,0,195463,0,2000-2009
Jamaica,2006,Homme,35-54 ans,0,309578,0,2000-2009
Jamaica,2006,Homme,5-14 ans,0,289268,0,2000-2009
Jamaica,2006,Homme,55-74 ans,0,142398,0,2000-2009
Jamaica,2006,Homme,75+ ans,0,46494,0,2000-2009
Jamaica,2009,Femme,15-24 ans,1,257363,0.3885562415731866,2000-2009
Jamaica,2009,Femme,25-34 ans,1,211928,0.4718583669925635,2000-2009
Jamaica,2009,Femme,35-54 ans,0,343173,0,2000-2009
Jamaica,2009,Femme,5-14 ans,0,264297,0,2000-2009
Jamaica,2009,Femme,55-74 ans,1,159111,0.6284920590028346,2000-2009
Jamaica,2009,Femme,75+ ans,0,61282,0,2000-2009
Jamaica,2009,Homme,15-24 ans,5,268270,1.8637939389421108,2000-2009
Jamaica,2009,Homme,25-34 ans,9,199372,4.514174507954979,2000-2009
Jamaica,2009,Homme,35-54 ans,9,324231,2.775798736086309,2000-2009
Jamaica,2009,Homme,5-14 ans,1,276734,0.3613578382128687,2000-2009
Jamaica,2009,Homme,55-74 ans,6,155268,3.864286266326609,2000-2009
Jamaica,2009,Homme,75+ ans,3,47854,6.269068416433318,2000-2009
Jamaica,2010,Femme,15-24 ans,0,260373,0,2010-2015
Jamaica,2010,Femme,25-34 ans,0,215163,0,2010-2015
Jamaica,2010,Femme,35-54 ans,0,345682,0,2010-2015
Jamaica,2010,Femme,5-14 ans,0,258271,0,2010-2015
Jamaica,2010,Femme,55-74 ans,0,163081,0,2010-2015
Jamaica,2010,Femme,75+ ans,0,62329,0,2010-2015
Jamaica,2010,Homme,15-24 ans,0,271743,0,2010-2015
Jamaica,2010,Homme,25-34 ans,1,202735,0.49325474141120185,2010-2015
Jamaica,2010,Homme,35-54 ans,1,328839,0.30410018276420986,2010-2015
Jamaica,2010,Homme,5-14 ans,1,270432,0.36977872441131227,2010-2015
Jamaica,2010,Homme,55-74 ans,0,159798,0,2010-2015
Jamaica,2010,Homme,75+ ans,0,48206,0,2010-2015
Jamaica,2011,Femme,15-24 ans,1,262579,0.38083776691966986,2010-2015
Jamaica,2011,Femme,25-34 ans,0,218242,0,2010-2015
Jamaica,2011,Femme,35-54 ans,1,346487,0.28861111672299394,2010-2015
Jamaica,2011,Femme,5-14 ans,3,252024,1.190362822588325,2010-2015
Jamaica,2011,Femme,55-74 ans,1,168398,0.5938312806565398,2010-2015
Jamaica,2011,Femme,75+ ans,0,63432,0,2010-2015
Jamaica,2011,Homme,15-24 ans,5,274128,1.823965446798576,2010-2015
Jamaica,2011,Homme,25-34 ans,7,206750,3.3857315598548974,2010-2015
Jamaica,2011,Homme,35-54 ans,14,331288,4.225930308372172,2010-2015
Jamaica,2011,Homme,5-14 ans,3,263900,1.1367942402425162,2010-2015
Jamaica,2011,Homme,55-74 ans,11,164711,6.678363922263845,2010-2015
Jamaica,2011,Homme,75+ ans,4,49098,8.146971363395657,2010-2015
Japan,1979,Femme,15-24 ans,767,7891900,9.71882563134353,NA
Japan,1979,Femme,25-34 ans,1189,9794700,12.139218148590563,NA
Japan,1979,Femme,35-54 ans,2269,16431900,13.80850662431003,NA
Japan,1979,Femme,5-14 ans,28,9162300,0.3056001222400489,NA
Japan,1979,Femme,55-74 ans,2369,9241900,25.633257230656035,NA
Japan,1979,Femme,75+ ans,1331,2120600,62.76525511647647,NA
Japan,1979,Homme,15-24 ans,1608,8175900,19.66755953473012,NA
Japan,1979,Homme,25-34 ans,2564,9863400,25.995092969969786,NA
Japan,1979,Homme,35-54 ans,4938,16287500,30.31772831926324,NA
Japan,1979,Homme,5-14 ans,66,9636600,0.6848888612166117,NA
Japan,1979,Homme,55-74 ans,2519,7276300,34.61924329673048,NA
Japan,1979,Homme,75+ ans,1063,1385500,76.72320461927102,NA
Japan,1980,Femme,15-24 ans,646,7929400,8.146896360380357,1980-1989
Japan,1980,Femme,25-34 ans,1120,9846100,11.375062207371446,1980-1989
Japan,1980,Femme,35-54 ans,2263,16495700,13.718726698472935,1980-1989
Japan,1980,Femme,5-14 ans,14,9254300,0.15128102611758856,1980-1989
Japan,1980,Femme,55-74 ans,2384,9547700,24.969364349529204,1980-1989
Japan,1980,Femme,75+ ans,1332,2221300,59.96488542745239,1980-1989
Japan,1980,Homme,15-24 ans,1354,8183800,16.544881350961656,1980-1989
Japan,1980,Homme,25-34 ans,2489,9967000,24.97240894953346,1980-1989
Japan,1980,Homme,35-54 ans,5044,16333800,30.880750345908485,1980-1989
Japan,1980,Homme,5-14 ans,41,9737300,0.421061279820895,1980-1989
Japan,1980,Homme,55-74 ans,2679,7518700,35.631159641959385,1980-1989
Japan,1980,Homme,75+ ans,1050,1438400,72.99777530589544,1980-1989
Japan,1981,Femme,15-24 ans,495,7841100,6.312889773118568,1980-1989
Japan,1981,Femme,25-34 ans,1109,9915500,11.184509101911148,1980-1989
Japan,1981,Femme,35-54 ans,2166,16494400,13.13172955669803,1980-1989
Japan,1981,Femme,5-14 ans,25,9446800,0.2646398780539442,1980-1989
Japan,1981,Femme,55-74 ans,2318,9880200,23.46106354122386,1980-1989
Japan,1981,Femme,75+ ans,1264,2305700,54.820661838053525,1980-1989
Japan,1981,Homme,15-24 ans,1196,8121000,14.727250338628247,1980-1989
Japan,1981,Homme,25-34 ans,2338,10038800,23.28963621149938,1980-1989
Japan,1981,Homme,35-54 ans,5198,16363000,31.766790930758418,1980-1989
Japan,1981,Homme,5-14 ans,62,9946600,0.6233285745883015,1980-1989
Japan,1981,Homme,55-74 ans,2816,7833300,35.94908914506019,1980-1989
Japan,1981,Homme,75+ ans,989,1488300,66.45165625209971,1980-1989
Japan,1982,Femme,15-24 ans,519,7992200,6.493831485698555,1980-1989
Japan,1982,Femme,25-34 ans,1037,9517500,10.895718413448911,1980-1989
Japan,1982,Femme,35-54 ans,2273,16891300,13.456631520368473,1980-1989
Japan,1982,Femme,5-14 ans,22,9393700,0.234199516697361,1980-1989
Japan,1982,Femme,55-74 ans,2273,10178300,22.33182358547105,1980-1989
Japan,1982,Femme,75+ ans,1326,2437600,54.397768296685264,1980-1989
Japan,1982,Homme,15-24 ans,1202,8303200,14.476346468831293,1980-1989
Japan,1982,Homme,25-34 ans,2319,9629800,24.081497019668113,1980-1989
Japan,1982,Homme,35-54 ans,5654,16791300,33.67219929368185,1980-1989
Japan,1982,Homme,5-14 ans,54,9889900,0.5460115875792475,1980-1989
Japan,1982,Homme,55-74 ans,2778,8131000,34.16553929405977,1980-1989
Japan,1982,Homme,75+ ans,1078,1567100,68.78948375981112,1980-1989
Japan,1983,Femme,15-24 ans,576,8060000,7.146401985111662,1980-1989
Japan,1983,Femme,25-34 ans,996,9021000,11.040904556035915,1980-1989
Japan,1983,Femme,35-54 ans,2464,17253000,14.28157421897641,1980-1989
Japan,1983,Femme,5-14 ans,27,9262000,0.2915137119412654,1980-1989
Japan,1983,Femme,55-74 ans,2511,10438000,24.05633263077218,1980-1989
Japan,1983,Femme,75+ ans,1516,2563000,59.149434256730395,1980-1989
Japan,1983,Homme,15-24 ans,1359,8400000,16.178571428571427,1980-1989
Japan,1983,Homme,25-34 ans,2604,9130000,28.521358159912378,1980-1989
Japan,1983,Homme,35-54 ans,7695,17160000,44.84265734265734,1980-1989
Japan,1983,Homme,5-14 ans,65,9748000,0.6668034468608945,1980-1989
Japan,1983,Homme,55-74 ans,3690,8397000,43.944265809217576,1980-1989
Japan,1983,Homme,75+ ans,1350,1638000,82.41758241758242,1980-1989
Japan,1984,Femme,15-24 ans,519,8187000,6.339318431659949,1980-1989
Japan,1984,Femme,25-34 ans,942,8603000,10.949668720213879,1980-1989
Japan,1984,Femme,35-54 ans,2491,17680000,14.089366515837105,1980-1989
Japan,1984,Femme,5-14 ans,23,9136000,0.25175131348511387,1980-1989
Japan,1984,Femme,55-74 ans,2556,10728000,23.825503355704697,1980-1989
Japan,1984,Femme,75+ ans,1543,2710000,56.93726937269373,1980-1989
Japan,1984,Homme,15-24 ans,1202,8552000,14.055191768007482,1980-1989
Japan,1984,Homme,25-34 ans,2264,8714000,25.98117971081019,1980-1989
Japan,1984,Homme,35-54 ans,7461,17595000,42.40409207161125,1980-1989
Japan,1984,Homme,5-14 ans,44,9615000,0.45761830473218934,1980-1989
Japan,1984,Homme,55-74 ans,3819,8714000,43.82602708285518,1980-1989
Japan,1984,Homme,75+ ans,1357,1716000,79.07925407925407,1980-1989
Japan,1985,Femme,15-24 ans,491,8366600,5.868572657949465,1980-1989
Japan,1985,Femme,25-34 ans,817,8321600,9.817823495481639,1980-1989
Japan,1985,Femme,35-54 ans,2582,17953700,14.381436695500092,1980-1989
Japan,1985,Femme,5-14 ans,26,9041200,0.28757244613546873,1980-1989
Japan,1985,Femme,55-74 ans,2543,11024900,23.06596885232519,1980-1989
Japan,1985,Femme,75+ ans,1553,2862400,54.2551704863052,1980-1989
Japan,1985,Homme,15-24 ans,1139,8728500,13.049206621985451,1980-1989
Japan,1985,Homme,25-34 ans,1982,8465800,23.41184530699993,1980-1989
Japan,1985,Homme,35-54 ans,6962,17833300,39.03932530715011,1980-1989
Japan,1985,Homme,5-14 ans,59,9423300,0.6261076268398544,1980-1989
Japan,1985,Homme,55-74 ans,3763,8996900,41.825517678311414,1980-1989
Japan,1985,Homme,75+ ans,1340,1791000,74.81853713009491,1980-1989
Japan,1986,Femme,15-24 ans,680,8548000,7.95507721104352,1980-1989
Japan,1986,Femme,25-34 ans,936,8051000,11.625884983231897,1980-1989
Japan,1986,Femme,35-54 ans,2787,18183000,15.327503712258704,1980-1989
Japan,1986,Femme,5-14 ans,53,8777000,0.6038509741369489,1980-1989
Japan,1986,Femme,55-74 ans,2877,11355000,25.336856010568034,1980-1989
Japan,1986,Femme,75+ ans,1801,3049000,59.06854706461135,1980-1989
Japan,1986,Homme,15-24 ans,1263,8931000,14.141753443063486,1980-1989
Japan,1986,Homme,25-34 ans,2057,8197000,25.094546785409296,1980-1989
Japan,1986,Homme,35-54 ans,7298,18094000,40.33381231347408,1980-1989
Japan,1986,Homme,5-14 ans,73,9231000,0.7908135629942584,1980-1989
Japan,1986,Homme,55-74 ans,4171,9374000,44.4954128440367,1980-1989
Japan,1986,Homme,75+ ans,1488,1889000,78.77183695076761,1980-1989
Japan,1987,Femme,15-24 ans,569,8757000,6.4976590156446274,1980-1989
Japan,1987,Femme,25-34 ans,782,7874000,9.931419862839727,1980-1989
Japan,1987,Femme,35-54 ans,2496,18301000,13.638598983662094,1980-1989
Japan,1987,Femme,5-14 ans,17,8523000,0.19946028393758067,1980-1989
Japan,1987,Femme,55-74 ans,2938,11656000,25.205902539464653,1980-1989
Japan,1987,Femme,75+ ans,1718,3230000,53.18885448916408,1980-1989
Japan,1987,Homme,15-24 ans,1065,9167000,11.617759354205301,1980-1989
Japan,1987,Homme,25-34 ans,1904,8031000,23.70813099240443,1980-1989
Japan,1987,Homme,35-54 ans,6688,18218000,36.710945219014164,1980-1989
Japan,1987,Homme,5-14 ans,52,8959000,0.5804219220895189,1980-1989
Japan,1987,Homme,55-74 ans,3988,9718000,41.03725046305824,1980-1989
Japan,1987,Homme,75+ ans,1446,1982000,72.95660948536832,1980-1989
Japan,1988,Femme,15-24 ans,583,8959000,6.507422703426722,1980-1989
Japan,1988,Femme,25-34 ans,721,7769000,9.280473677435964,1980-1989
Japan,1988,Femme,35-54 ans,2438,18354000,13.283208020050125,1980-1989
Japan,1988,Femme,5-14 ans,30,8248000,0.36372453928225024,1980-1989
Japan,1988,Femme,55-74 ans,2853,11962000,23.850526667781306,1980-1989
Japan,1988,Femme,75+ ans,1865,3398000,54.88522660388464,1980-1989
Japan,1988,Homme,15-24 ans,973,9391000,10.360983920775212,1980-1989
Japan,1988,Homme,25-34 ans,1736,7938000,21.869488536155202,1980-1989
Japan,1988,Homme,35-54 ans,6087,18287000,33.28594083228523,1980-1989
Japan,1988,Homme,5-14 ans,49,8669000,0.5652324374206944,1980-1989
Japan,1988,Homme,55-74 ans,3851,10062000,38.27270920294176,1980-1989
Japan,1988,Homme,75+ ans,1490,2064000,72.18992248062015,1980-1989
Japan,1989,Femme,15-24 ans,479,9119000,5.2527689439631535,1980-1989
Japan,1989,Femme,25-34 ans,725,7749000,9.356045941411795,1980-1989
Japan,1989,Femme,35-54 ans,2306,18362000,12.558544820825619,1980-1989
Japan,1989,Femme,5-14 ans,27,7980000,0.3383458646616541,1980-1989
Japan,1989,Femme,55-74 ans,2786,12244000,22.754001960143746,1980-1989
Japan,1989,Femme,75+ ans,1844,3577000,51.551579535923956,1980-1989
Japan,1989,Homme,15-24 ans,928,9573000,9.693930847174345,1980-1989
Japan,1989,Homme,25-34 ans,1582,7931000,19.947043248014122,1980-1989
Japan,1989,Homme,35-54 ans,5161,18310000,28.186783178590936,1980-1989
Japan,1989,Homme,5-14 ans,36,8384000,0.42938931297709926,1980-1989
Japan,1989,Homme,55-74 ans,3676,10384000,35.40061633281972,1980-1989
Japan,1989,Homme,75+ ans,1463,2153000,67.95169530887135,1980-1989
Japan,1990,Femme,15-24 ans,434,9143500,4.746541258817739,1990-1999
Japan,1990,Femme,25-34 ans,698,7761900,8.992643553769051,1990-1999
Japan,1990,Femme,35-54 ans,2184,18325800,11.917624332907703,1990-1999
Japan,1990,Femme,5-14 ans,17,7764300,0.2189508390968922,1990-1999
Japan,1990,Femme,55-74 ans,2607,12588300,20.709706632349086,1990-1999
Japan,1990,Femme,75+ ans,1814,3736000,48.554603854389725,1990-1999
Japan,1990,Homme,15-24 ans,875,9545600,9.166526986255448,1990-1999
Japan,1990,Homme,25-34 ans,1462,7927600,18.441899187648218,1990-1999
Japan,1990,Homme,35-54 ans,4822,18296000,26.35548753825973,1990-1999
Japan,1990,Homme,5-14 ans,30,8168200,0.36727798046081145,1990-1999
Japan,1990,Homme,55-74 ans,3654,10761800,33.953427865227006,1990-1999
Japan,1990,Homme,75+ ans,1405,2232400,62.93674968643612,1990-1999
Japan,1991,Femme,15-24 ans,442,9337000,4.733854557138267,1990-1999
Japan,1991,Femme,25-34 ans,637,7665000,8.310502283105023,1990-1999
Japan,1991,Femme,35-54 ans,2039,18245000,11.17566456563442,1990-1999
Japan,1991,Femme,5-14 ans,14,7536000,0.18577494692144375,1990-1999
Japan,1991,Femme,55-74 ans,2561,12912000,19.834262701363073,1990-1999
Japan,1991,Femme,75+ ans,1687,3912000,43.123721881390594,1990-1999
Japan,1991,Homme,15-24 ans,891,9770000,9.119754350051176,1990-1999
Japan,1991,Homme,25-34 ans,1419,7830000,18.122605363984672,1990-1999
Japan,1991,Homme,35-54 ans,4935,18230000,27.07076247942951,1990-1999
Japan,1991,Homme,5-14 ans,22,7928000,0.27749747729566093,1990-1999
Japan,1991,Homme,55-74 ans,3779,11126000,33.965486248427105,1990-1999
Japan,1991,Homme,75+ ans,1354,2311000,58.589355257464305,1990-1999
Japan,1992,Femme,15-24 ans,440,9292000,4.735256134309083,1990-1999
Japan,1992,Femme,25-34 ans,633,7810000,8.104993597951344,1990-1999
Japan,1992,Femme,35-54 ans,1998,18131000,11.019800341955767,1990-1999
Japan,1992,Femme,5-14 ans,32,7341000,0.4359079144530718,1990-1999
Japan,1992,Femme,55-74 ans,2555,13232000,19.30925030229746,1990-1999
Japan,1992,Femme,75+ ans,1702,4072000,41.79764243614931,1990-1999
Japan,1992,Homme,15-24 ans,996,9743000,10.22272400697937,1990-1999
Japan,1992,Homme,25-34 ans,1501,7985000,18.797745773324987,1990-1999
Japan,1992,Homme,35-54 ans,5269,18135000,29.054314860766475,1990-1999
Japan,1992,Homme,5-14 ans,52,7720000,0.6735751295336788,1990-1999
Japan,1992,Homme,55-74 ans,4155,11475000,36.209150326797385,1990-1999
Japan,1992,Homme,75+ ans,1423,2375000,59.915789473684214,1990-1999
Japan,1993,Femme,15-24 ans,404,9233000,4.375609227769956,1990-1999
Japan,1993,Femme,25-34 ans,598,7933000,7.538131854279592,1990-1999
Japan,1993,Femme,35-54 ans,1955,18064000,10.822630646589902,1990-1999
Japan,1993,Femme,5-14 ans,18,7142000,0.2520302436292355,1990-1999
Japan,1993,Femme,55-74 ans,2418,13512000,17.895204262877442,1990-1999
Japan,1993,Femme,75+ ans,1566,4227000,37.04755145493258,1990-1999
Japan,1993,Homme,15-24 ans,974,9691000,10.050562377463626,1990-1999
Japan,1993,Homme,25-34 ans,1473,8120000,18.14039408866995,1990-1999
Japan,1993,Homme,35-54 ans,5472,18083000,30.260465630702868,1990-1999
Japan,1993,Homme,5-14 ans,32,7513000,0.42592839078929856,1990-1999
Japan,1993,Homme,55-74 ans,4185,11787000,35.50521761262408,1990-1999
Japan,1993,Homme,75+ ans,1258,2430000,51.769547325102884,1990-1999
Japan,1994,Femme,15-24 ans,463,9111000,5.0817692898693885,1990-1999
Japan,1994,Femme,25-34 ans,670,8050000,8.322981366459627,1990-1999
Japan,1994,Femme,35-54 ans,1846,18077000,10.211871438844941,1990-1999
Japan,1994,Femme,5-14 ans,21,6960000,0.3017241379310345,1990-1999
Japan,1994,Femme,55-74 ans,2314,13742000,16.83888808033765,1990-1999
Japan,1994,Femme,75+ ans,1538,4368000,35.21062271062271,1990-1999
Japan,1994,Homme,15-24 ans,1147,9582000,11.970361093717388,1990-1999
Japan,1994,Homme,25-34 ans,1631,8250000,19.76969696969697,1990-1999
Japan,1994,Homme,35-54 ans,5439,18084000,30.076310550763107,1990-1999
Japan,1994,Homme,5-14 ans,55,7318000,0.7515714676141022,1990-1999
Japan,1994,Homme,55-74 ans,4256,12046000,35.33123028391167,1990-1999
Japan,1994,Homme,75+ ans,1364,2476000,55.08885298869144,1990-1999
Japan,1995,Femme,15-24 ans,488,8925300,5.467603329860061,1990-1999
Japan,1995,Femme,25-34 ans,667,8178700,8.155330309217847,1990-1999
Japan,1995,Femme,35-54 ans,1984,17984000,11.03202846975089,1990-1999
Japan,1995,Femme,5-14 ans,23,6792300,0.33861873003253684,1990-1999
Japan,1995,Femme,55-74 ans,2426,14003800,17.323869235493223,1990-1999
Japan,1995,Femme,75+ ans,1582,4592800,34.44521860303083,1990-1999
Japan,1995,Homme,15-24 ans,1050,9332000,11.251607372481782,1990-1999
Japan,1995,Homme,25-34 ans,1692,8404400,20.13231164628052,1990-1999
Japan,1995,Homme,35-54 ans,5507,18054500,30.5020908914675,1990-1999
Japan,1995,Homme,5-14 ans,43,7125500,0.6034664234088836,1990-1999
Japan,1995,Homme,55-74 ans,4429,12402300,35.711118099062276,1990-1999
Japan,1995,Homme,75+ ans,1358,2553900,53.17357766553114,1990-1999
Japan,1996,Femme,15-24 ans,474,8725000,5.432664756446991,1990-1999
Japan,1996,Femme,25-34 ans,698,8370000,8.339307048984468,1990-1999
Japan,1996,Femme,35-54 ans,1944,17810000,10.915216170690623,1990-1999
Japan,1996,Femme,5-14 ans,23,6643000,0.34622911335240103,1990-1999
Japan,1996,Femme,55-74 ans,2513,14347000,17.515856973583325,1990-1999
Japan,1996,Femme,75+ ans,1614,4812000,33.54114713216957,1990-1999
Japan,1996,Homme,15-24 ans,1036,9147000,11.32611785284793,1990-1999
Japan,1996,Homme,25-34 ans,1690,8610000,19.628339140534262,1990-1999
Japan,1996,Homme,35-54 ans,5725,17896000,31.990388913723738,1990-1999
Japan,1996,Homme,5-14 ans,41,6972000,0.5880665519219735,1990-1999
Japan,1996,Homme,55-74 ans,4870,12820000,37.98751950078003,1990-1999
Japan,1996,Homme,75+ ans,1339,2633000,50.854538549183445,1990-1999
Japan,1997,Femme,15-24 ans,468,8489000,5.51301684532925,1990-1999
Japan,1997,Femme,25-34 ans,798,8575000,9.306122448979592,1990-1999
Japan,1997,Femme,35-54 ans,2045,17605000,11.61601817665436,1990-1999
Japan,1997,Femme,5-14 ans,19,6494000,0.2925777640899292,1990-1999
Japan,1997,Femme,55-74 ans,2570,14670000,17.518745739604636,1990-1999
Japan,1997,Femme,75+ ans,1674,5041000,33.20769688553858,1990-1999
Japan,1997,Homme,15-24 ans,1011,8911000,11.345527999102233,1990-1999
Japan,1997,Homme,25-34 ans,1813,8830000,20.532276330690827,1990-1999
Japan,1997,Homme,35-54 ans,5984,17698000,33.81173013899876,1990-1999
Japan,1997,Homme,5-14 ans,34,6818000,0.4986799647990613,1990-1999
Japan,1997,Homme,55-74 ans,5435,13212000,41.13684529215864,1990-1999
Japan,1997,Homme,75+ ans,1429,2717000,52.594773647405226,1990-1999
Japan,1998,Femme,15-24 ans,612,8231000,7.43530555218078,1990-1999
Japan,1998,Femme,25-34 ans,1050,8787000,11.949470809149881,1990-1999
Japan,1998,Femme,35-54 ans,2385,17467000,13.654319574053929,1990-1999
Japan,1998,Femme,5-14 ans,28,6337000,0.44184945557834937,1990-1999
Japan,1998,Femme,55-74 ans,3292,14950000,22.02006688963211,1990-1999
Japan,1998,Femme,75+ ans,2013,5285000,38.08893093661305,1990-1999
Japan,1998,Homme,15-24 ans,1453,8649000,16.79963001503064,1990-1999
Japan,1998,Homme,25-34 ans,2462,9051000,27.201414208374764,1990-1999
Japan,1998,Homme,35-54 ans,8384,17557000,47.75303297829925,1990-1999
Japan,1998,Homme,5-14 ans,66,6655000,0.9917355371900827,1990-1999
Japan,1998,Homme,55-74 ans,7981,13546000,58.917761700871104,1990-1999
Japan,1998,Homme,75+ ans,1732,2823000,61.353170386114066,1990-1999
Japan,1999,Femme,15-24 ans,581,7974000,7.2861800852771506,1990-1999
Japan,1999,Femme,25-34 ans,1036,8959000,11.563790601629645,1990-1999
Japan,1999,Femme,35-54 ans,2313,17316000,13.357588357588359,1990-1999
Japan,1999,Femme,5-14 ans,29,6193000,0.46827062812853226,1990-1999
Japan,1999,Femme,55-74 ans,3146,15244000,20.637627919181316,1990-1999
Japan,1999,Femme,75+ ans,1881,5516000,34.100797679477886,1990-1999
Japan,1999,Homme,15-24 ans,1385,8383000,16.521531671239412,1990-1999
Japan,1999,Homme,25-34 ans,2595,9242000,28.07833802207314,1990-1999
Japan,1999,Homme,35-54 ans,8340,17403000,47.92277193587313,1990-1999
Japan,1999,Homme,5-14 ans,44,6505000,0.676402767102229,1990-1999
Japan,1999,Homme,55-74 ans,7971,13851000,57.54819146632012,1990-1999
Japan,1999,Homme,75+ ans,1794,2954000,60.73121191604604,1990-1999
Japan,2000,Femme,15-24 ans,531,7669997,6.923079630930755,2000-2009
Japan,2000,Femme,25-34 ans,1027,8975013,11.442880361287498,2000-2009
Japan,2000,Femme,35-54 ans,2172,17380248,12.496944807692044,2000-2009
Japan,2000,Femme,5-14 ans,16,6090721,0.2626946793327095,2000-2009
Japan,2000,Femme,55-74 ans,3032,15357610,19.74265526992807,2000-2009
Japan,2000,Femme,75+ ans,1796,5792695,31.00456695890255,2000-2009
Japan,2000,Homme,15-24 ans,1273,8063415,15.78735560553438,2000-2009
Japan,2000,Homme,25-34 ans,2454,9260089,26.500825208051456,2000-2009
Japan,2000,Homme,35-54 ans,8023,17540437,45.74002346691818,2000-2009
Japan,2000,Homme,5-14 ans,58,6401260,0.9060716171503734,2000-2009
Japan,2000,Homme,55-74 ans,7988,14034032,56.91878143073922,2000-2009
Japan,2000,Homme,75+ ans,1619,3187143,50.79784622152191,2000-2009
Japan,2001,Femme,15-24 ans,522,7460000,6.997319034852547,2000-2009
Japan,2001,Femme,25-34 ans,1013,9178000,11.037263020265854,2000-2009
Japan,2001,Femme,35-54 ans,2148,17363000,12.371134020618557,2000-2009
Japan,2001,Femme,5-14 ans,22,5990000,0.36727879799666113,2000-2009
Japan,2001,Femme,55-74 ans,2870,15379000,18.661811561219846,2000-2009
Japan,2001,Femme,75+ ans,1689,6095000,27.71123872026251,2000-2009
Japan,2001,Homme,15-24 ans,1146,7856000,14.587576374745417,2000-2009
Japan,2001,Homme,25-34 ans,2388,9466000,25.227128671033174,2000-2009
Japan,2001,Homme,35-54 ans,7913,17516000,45.17583923270153,2000-2009
Japan,2001,Homme,5-14 ans,39,6295000,0.619539316918189,2000-2009
Japan,2001,Homme,55-74 ans,7690,14064000,54.67861205915814,2000-2009
Japan,2001,Homme,75+ ans,1692,3404000,49.70622796709753,2000-2009
Japan,2002,Femme,15-24 ans,461,7274000,6.337640912840253,2000-2009
Japan,2002,Femme,25-34 ans,1005,9124000,11.014905743095134,2000-2009
Japan,2002,Femme,35-54 ans,2187,17125000,12.77080291970803,2000-2009
Japan,2002,Femme,5-14 ans,12,5917000,0.2028054757478452,2000-2009
Japan,2002,Femme,55-74 ans,2919,15754000,18.528627650120605,2000-2009
Japan,2002,Femme,75+ ans,1664,6387000,26.052919993737277,2000-2009
Japan,2002,Homme,15-24 ans,1131,7671000,14.743840438013295,2000-2009
Japan,2002,Homme,25-34 ans,2444,9406000,25.983414841590474,2000-2009
